창고,SKU명,카테고리,예측수요,현재고,안전재고계수,조정수요,발주권고량,발주필요
E센터,[CJ제일제당] 스팸_340g (2073),육가공,110,47.10284511756541,1.05,116,69,1
E센터,[CJ제일제당] 스팸_340g (2124),육가공,110,234.2958218541112,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2310),육가공,110,340.1712612859314,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2321),육가공,110,178.3662572749724,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2324),육가공,110,62.481602445685354,1.05,116,54,1
E센터,[CJ제일제당] 스팸_340g (2378),육가공,110,203.5737575463993,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2391),육가공,110,42.76307408826975,1.05,116,73,1
E센터,[CJ제일제당] 스팸_340g (2418),육가공,110,0.0,1.05,116,116,1
E센터,[CJ제일제당] 스팸_340g (2419),육가공,110,234.5336908606363,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2479),육가공,110,173.65559527837053,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2558),육가공,110,110.84624081025277,1.05,116,5,1
E센터,[CJ제일제당] 스팸_340g (2619),육가공,110,71.09930789323175,1.05,116,45,1
E센터,[CJ제일제당] 스팸_340g (2663),육가공,110,0.0,1.05,116,116,1
E센터,[CJ제일제당] 스팸_340g (2786),육가공,110,185.56053598830087,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2813),육가공,110,30.89106479771354,1.05,116,85,1
E센터,[CJ제일제당] 스팸_340g (2878),육가공,110,178.62240662179084,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2884),육가공,110,0.0,1.05,116,116,1
E센터,[CJ제일제당] 스팸_340g (2905),육가공,110,257.6586656168571,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (2915),육가공,110,47.721196428563445,1.05,116,68,1
E센터,[CJ제일제당] 스팸_340g (2971),육가공,110,190.83100377903864,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (3098),육가공,110,246.47799048671772,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (3102),육가공,110,305.43010087827815,1.05,116,0,0
E센터,[CJ제일제당] 스팸_340g (3223),육가공,110,60.804846761874956,1.05,116,55,1
E센터,[CJ제일제당] 스팸_340g (3255),육가공,110,276.2348845339885,1.05,116,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0013),냉동육,41,72.78238121397041,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0016),냉동육,41,76.77126034660562,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0035),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0069),냉동육,41,152.05230548003573,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0093),냉동육,41,21.378068195330812,1.05,43,22,1
E센터,[[수입산]] [수입]LA갈비_1kg (0131),냉동육,41,126.13634277916984,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0202),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0230),냉동육,41,33.25749400909908,1.05,43,10,1
E센터,[[수입산]] [수입]LA갈비_1kg (0235),냉동육,41,75.06005782605521,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0239),냉동육,41,23.112449219541986,1.05,43,20,1
E센터,[[수입산]] [수입]LA갈비_1kg (0242),냉동육,41,68.75797651902987,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0258),냉동육,41,60.26849314106978,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0259),냉동육,41,68.404678116045,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0296),냉동육,41,3.606631218184134,1.05,43,39,1
E센터,[[수입산]] [수입]LA갈비_1kg (0310),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0314),냉동육,41,81.54180418563513,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0321),냉동육,41,54.19903887082299,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0336),냉동육,41,79.46982717080434,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0373),냉동육,41,28.184809752802394,1.05,43,15,1
E센터,[[수입산]] [수입]LA갈비_1kg (0392),냉동육,41,15.098923867751225,1.05,43,28,1
E센터,[[수입산]] [수입]LA갈비_1kg (0413),냉동육,41,6.192122665372196,1.05,43,37,1
E센터,[[수입산]] [수입]LA갈비_1kg (0425),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0428),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0440),냉동육,41,79.70972828547964,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0474),냉동육,41,91.82343367193867,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0516),냉동육,41,18.529494863194046,1.05,43,24,1
E센터,[[수입산]] [수입]LA갈비_1kg (0541),냉동육,41,1.1674578339993715,1.05,43,42,1
E센터,[[수입산]] [수입]LA갈비_1kg (0599),냉동육,41,112.60339150464438,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0635),냉동육,41,62.48302184931343,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0637),냉동육,41,35.25094258007472,1.05,43,8,1
E센터,[[수입산]] [수입]LA갈비_1kg (0656),냉동육,41,152.18243210063656,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0663),냉동육,41,79.03206637871419,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0702),냉동육,41,51.24394004542732,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0725),냉동육,41,21.317618060052183,1.05,43,22,1
E센터,[[수입산]] [수입]LA갈비_1kg (0727),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0782),냉동육,41,91.04059911374965,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0802),냉동육,41,27.46318294196677,1.05,43,16,1
E센터,[[수입산]] [수입]LA갈비_1kg (0830),냉동육,41,83.62641290689804,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0878),냉동육,41,121.85726365036614,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0883),냉동육,41,117.79179807824144,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0886),냉동육,41,61.64998505931645,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0899),냉동육,41,87.79425055732585,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0903),냉동육,41,71.86080758010142,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0935),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (0958),냉동육,41,78.86255249493357,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0979),냉동육,41,114.09204154994376,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0997),냉동육,41,67.5870969224192,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (0999),냉동육,41,111.12821922864602,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1027),냉동육,41,80.68199995570811,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1051),냉동육,41,76.71253916359807,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1060),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1071),냉동육,41,66.32017674624758,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1073),냉동육,41,87.16905768744145,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1100),냉동육,41,67.13180831210745,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1101),냉동육,41,53.24332959047253,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1122),냉동육,41,66.0259412963212,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1125),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1152),냉동육,41,3.301060911406779,1.05,43,40,1
E센터,[[수입산]] [수입]LA갈비_1kg (1203),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1206),냉동육,41,38.46654743070249,1.05,43,5,1
E센터,[[수입산]] [수입]LA갈비_1kg (1214),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1227),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1253),냉동육,41,18.05232359324168,1.05,43,25,1
E센터,[[수입산]] [수입]LA갈비_1kg (1275),냉동육,41,70.93226685327251,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1297),냉동육,41,21.350762718544757,1.05,43,22,1
E센터,[[수입산]] [수입]LA갈비_1kg (1302),냉동육,41,11.149992498950297,1.05,43,32,1
E센터,[[수입산]] [수입]LA갈비_1kg (1309),냉동육,41,75.33588434003562,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1310),냉동육,41,41.841758523923914,1.05,43,1,1
E센터,[[수입산]] [수입]LA갈비_1kg (1320),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1342),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1355),냉동육,41,28.7515128476619,1.05,43,14,1
E센터,[[수입산]] [수입]LA갈비_1kg (1357),냉동육,41,65.5027505187255,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1382),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1400),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1425),냉동육,41,155.08111183644667,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1452),냉동육,41,95.41584675498721,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1458),냉동육,41,30.876842818137604,1.05,43,12,1
E센터,[[수입산]] [수입]LA갈비_1kg (1480),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1489),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1524),냉동육,41,7.695063394192644,1.05,43,35,1
E센터,[[수입산]] [수입]LA갈비_1kg (1565),냉동육,41,38.97270790283005,1.05,43,4,1
E센터,[[수입산]] [수입]LA갈비_1kg (1622),냉동육,41,60.85775355104428,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1644),냉동육,41,25.02596022197568,1.05,43,18,1
E센터,[[수입산]] [수입]LA갈비_1kg (1658),냉동육,41,60.857963859916865,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1714),냉동육,41,93.4727149130021,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1719),냉동육,41,79.32577418670866,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1740),냉동육,41,38.68471802972233,1.05,43,4,1
E센터,[[수입산]] [수입]LA갈비_1kg (1765),냉동육,41,34.941942738008734,1.05,43,8,1
E센터,[[수입산]] [수입]LA갈비_1kg (1781),냉동육,41,75.61222857058505,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1795),냉동육,41,89.86238355790108,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1859),냉동육,41,67.82235077029567,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1860),냉동육,41,16.353981112679563,1.05,43,27,1
E센터,[[수입산]] [수입]LA갈비_1kg (1883),냉동육,41,77.29964095936742,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1884),냉동육,41,98.07049201450461,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1927),냉동육,41,82.60887516446695,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1935),냉동육,41,21.873020542737223,1.05,43,21,1
E센터,[[수입산]] [수입]LA갈비_1kg (1942),냉동육,41,57.67038498505782,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1946),냉동육,41,77.21967643997696,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1952),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1967),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (1983),냉동육,41,76.1508929288235,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1986),냉동육,41,110.17982781185607,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (1998),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2030),냉동육,41,94.62179224371862,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2108),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2146),냉동육,41,32.833469643422376,1.05,43,10,1
E센터,[[수입산]] [수입]LA갈비_1kg (2148),냉동육,41,32.07758277512217,1.05,43,11,1
E센터,[[수입산]] [수입]LA갈비_1kg (2189),냉동육,41,115.01202844596644,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2213),냉동육,41,112.47500774769489,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2219),냉동육,41,2.840136591738741,1.05,43,40,1
E센터,[[수입산]] [수입]LA갈비_1kg (2241),냉동육,41,22.59293327693682,1.05,43,20,1
E센터,[[수입산]] [수입]LA갈비_1kg (2252),냉동육,41,54.033198180220964,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2268),냉동육,41,49.18222888208351,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2304),냉동육,41,91.15280171578765,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2307),냉동육,41,44.186522726574495,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2314),냉동육,41,8.696057635795256,1.05,43,34,1
E센터,[[수입산]] [수입]LA갈비_1kg (2317),냉동육,41,90.1454995869086,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2323),냉동육,41,88.34131269084769,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2395),냉동육,41,90.56340840648018,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2434),냉동육,41,11.160539376107067,1.05,43,32,1
E센터,[[수입산]] [수입]LA갈비_1kg (2437),냉동육,41,54.100474487102886,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2450),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2484),냉동육,41,131.41235167579686,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2508),냉동육,41,2.3907042623969517,1.05,43,41,1
E센터,[[수입산]] [수입]LA갈비_1kg (2531),냉동육,41,79.34855697564645,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2573),냉동육,41,50.53546772770659,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2605),냉동육,41,89.02333582525903,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2630),냉동육,41,91.39835283019833,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2638),냉동육,41,15.050653214328548,1.05,43,28,1
E센터,[[수입산]] [수입]LA갈비_1kg (2668),냉동육,41,18.692226833176534,1.05,43,24,1
E센터,[[수입산]] [수입]LA갈비_1kg (2677),냉동육,41,27.65786573873237,1.05,43,15,1
E센터,[[수입산]] [수입]LA갈비_1kg (2689),냉동육,41,84.2758252208677,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2698),냉동육,41,45.253773540619804,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2701),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2727),냉동육,41,0.17302954344583554,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2744),냉동육,41,42.57802994392678,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2755),냉동육,41,35.48228623968137,1.05,43,8,1
E센터,[[수입산]] [수입]LA갈비_1kg (2787),냉동육,41,79.71640597090483,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2818),냉동육,41,140.10017881366522,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2819),냉동육,41,50.33577502605519,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2831),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2885),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (2907),냉동육,41,80.99812979048671,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2925),냉동육,41,42.688450476308205,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (2951),냉동육,41,93.76778831816279,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (3045),냉동육,41,42.61004063953044,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (3073),냉동육,41,85.67065707521041,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (3142),냉동육,41,76.91019040809229,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (3197),냉동육,41,73.99422560699537,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (3281),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]LA갈비_1kg (3289),냉동육,41,38.3466712815589,1.05,43,5,1
E센터,[[수입산]] [수입]LA갈비_1kg (3290),냉동육,41,76.27091204364994,1.05,43,0,0
E센터,[[수입산]] [수입]LA갈비_1kg (3299),냉동육,41,108.47424826628479,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0024),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0119),냉동육,41,33.43153480518477,1.05,43,10,1
E센터,[[수입산]] [수입]우삼겹_1kg (0129),냉동육,41,49.781229276265535,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0185),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0190),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0191),냉동육,41,168.84447060878918,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0193),냉동육,41,50.10760951417822,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0200),냉동육,41,117.46553315788935,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0216),냉동육,41,23.77486582356775,1.05,43,19,1
E센터,[[수입산]] [수입]우삼겹_1kg (0217),냉동육,41,66.0090936858621,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0218),냉동육,41,154.02316171277891,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0222),냉동육,41,2.9059762317633897,1.05,43,40,1
E센터,[[수입산]] [수입]우삼겹_1kg (0262),냉동육,41,101.02022769906871,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0267),냉동육,41,75.91624336272929,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0284),냉동육,41,151.28801563334122,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0291),냉동육,41,47.94728341083314,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0292),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0354),냉동육,41,112.1495433810538,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0366),냉동육,41,25.99328073854079,1.05,43,17,1
E센터,[[수입산]] [수입]우삼겹_1kg (0410),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0415),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0437),냉동육,41,24.38577789146349,1.05,43,19,1
E센터,[[수입산]] [수입]우삼겹_1kg (0449),냉동육,41,144.26365880710458,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0503),냉동육,41,17.119435915984695,1.05,43,26,1
E센터,[[수입산]] [수입]우삼겹_1kg (0535),냉동육,41,76.58861135249114,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0551),냉동육,41,140.11881245000495,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0552),냉동육,41,87.28993703435947,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0568),냉동육,41,67.53872990912313,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0647),냉동육,41,28.298953335393378,1.05,43,15,1
E센터,[[수입산]] [수입]우삼겹_1kg (0701),냉동육,41,60.01114918278108,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0706),냉동육,41,166.705592530027,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0755),냉동육,41,145.0187124401192,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0758),냉동육,41,102.58437369923392,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0765),냉동육,41,64.31305280280178,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0776),냉동육,41,33.37216674964547,1.05,43,10,1
E센터,[[수입산]] [수입]우삼겹_1kg (0829),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0856),냉동육,41,105.92763301339384,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0900),냉동육,41,64.72099270873998,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0919),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (0957),냉동육,41,52.92974283327483,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (0974),냉동육,41,74.47828136103719,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1021),냉동육,41,23.79385444503083,1.05,43,19,1
E센터,[[수입산]] [수입]우삼겹_1kg (1032),냉동육,41,43.908580958656685,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1056),냉동육,41,91.62726297038614,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1059),냉동육,41,166.6906214554557,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1065),냉동육,41,1.799869638896908,1.05,43,41,1
E센터,[[수입산]] [수입]우삼겹_1kg (1072),냉동육,41,84.23478077030282,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1082),냉동육,41,61.502736022380475,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1115),냉동육,41,113.46800960260408,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1162),냉동육,41,42.09246919152723,1.05,43,1,1
E센터,[[수입산]] [수입]우삼겹_1kg (1179),냉동육,41,139.43204599123447,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1202),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (1243),냉동육,41,95.60816248455608,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1249),냉동육,41,88.03178537763674,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1270),냉동육,41,89.84137935036543,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1334),냉동육,41,4.7926253978694575,1.05,43,38,1
E센터,[[수입산]] [수입]우삼겹_1kg (1365),냉동육,41,43.0485575630953,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1393),냉동육,41,100.97515832959549,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1403),냉동육,41,123.00662656974733,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1412),냉동육,41,23.65695325053349,1.05,43,19,1
E센터,[[수입산]] [수입]우삼겹_1kg (1433),냉동육,41,0.41455369482257254,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (1441),냉동육,41,99.95465683906532,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1474),냉동육,41,34.5376912226572,1.05,43,8,1
E센터,[[수입산]] [수입]우삼겹_1kg (1506),냉동육,41,82.34889875524973,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1528),냉동육,41,89.87203198673538,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1580),냉동육,41,72.59110725157576,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1591),냉동육,41,90.25526353276877,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1607),냉동육,41,53.00461356343753,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1617),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (1634),냉동육,41,64.69072091443988,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1650),냉동육,41,84.59035226939255,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1672),냉동육,41,38.59164825698768,1.05,43,4,1
E센터,[[수입산]] [수입]우삼겹_1kg (1675),냉동육,41,154.91633307212098,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1676),냉동육,41,59.79757051699673,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1702),냉동육,41,3.4599701907202842,1.05,43,40,1
E센터,[[수입산]] [수입]우삼겹_1kg (1810),냉동육,41,142.49396783376812,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1848),냉동육,41,71.82813163975365,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1853),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (1864),냉동육,41,49.219636298588696,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1908),냉동육,41,97.56839065278845,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1944),냉동육,41,131.59658425599105,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1972),냉동육,41,57.979467352441134,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (1979),냉동육,41,106.96960975580764,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (2058),냉동육,41,114.56613410691774,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (2064),냉동육,41,0.0,1.05,43,43,1
E센터,[[수입산]] [수입]우삼겹_1kg (2106),냉동육,41,110.45892772287405,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (2109),냉동육,41,70.49520404361803,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (2120),냉동육,41,51.079826473305175,1.05,43,0,0
E센터,[[수입산]] [수입]우삼겹_1kg (2131),냉동육,41,28.141976802406802,1.05,43,15,1
E센터,[[수입산]] [수입]우삼겹_1kg (2156),냉동육,41,33.25416204308348,1.05,43,10,1
E센터,[[수입산]] [수입]우삼겹_1kg (2168),냉동육,41,99.68975313353391,1.05,43,0,0
